topology_case,controller,episode_id,step,date_time,start_index,scenario_time_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,solver_status,objective_value,solve_time_sec,smpc_network_feasible,smpc_network_corrected,smpc_correction_attempts,smpc_check_topology_case,smpc_check_worst_min_voltage_pu,smpc_check_worst_max_voltage_pu,smpc_check_worst_line_current_pu,smpc_check_max_voltage_violation,smpc_check_max_line_current_violation,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,beta_ch_kw_agent_0,beta_dis_kw_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,beta_ch_kw_agent_1,beta_dis_kw_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,beta_ch_kw_agent_2,beta_dis_kw_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,beta_ch_kw_agent_3,beta_dis_kw_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4,beta_ch_kw_agent_4,beta_dis_kw_agent_4,requested_horizon,available_horizon,n_scenarios,controller_decision_time_s,controller_decision_time_ms,solver_time_s,solver_time_ms,non_solver_overhead_time_ms,control_interval_s,time_fraction_of_control_interval
TP1,smpc,0,70,2018-12-01 17:30:00+00:00,32064,70,-7.420432090759277,-37.10216045379639,463.3452403068077,0.11583631007670192,5.413030769884281,0.0,0.0,0.29464244842529297,0.0,0.982155978679657,1.0,0.7001290321350098,0.0,0.0,True,True,False,0.09375,optimal,107.52965921868103,0.1564342975616455,True,False,0,TP1,0.9831259846687317,1.0,0.5013449192047119,0.0,0.0,1.0,1.0,75.0,0.8210526315789474,0.0,75.0,1.0,1.0,75.0,0.8079557896444672,0.0,75.0,1.0,1.0,75.0,0.8210526310044687,0.0,75.0,1.0,1.0,75.0,0.781578947368421,0.0,75.0,1.0,1.0,75.0,0.8210526310044687,0.0,75.0,24,24,10,0.202615261,202.615261,0.1564342975616455,156.4342975616455,46.18096343835448,900.0,0.00022512806777777778
TP1,smpc,0,71,2018-12-01 17:45:00+00:00,32064,71,-7.466170787811279,-37.3308539390564,466.25789579911725,0.11656447394977931,5.447057867673187,0.0,0.0,0.2957988977432251,0.0,0.982107937335968,1.0,0.7034021019935608,0.0,0.0,True,True,False,0.09375,optimal,108.76189552900142,0.131361722946167,True,False,0,TP1,0.9831480979919434,1.0,0.5035912990570068,0.0,0.0,1.0,1.0,75.0,0.781578947368421,0.0,75.0,1.0,1.0,75.0,0.7684821054339409,0.0,75.0,1.0,1.0,75.0,0.7815789467939424,0.0,75.0,1.0,1.0,75.0,0.7421052631578947,0.0,75.0,1.0,1.0,75.0,0.7815789467939424,0.0,75.0,24,24,10,0.177725974,177.725974,0.131361722946167,131.361722946167,46.364251053833016,900.0,0.00019747330444444447
TP1,smpc,0,72,2018-12-01 18:00:00+00:00,32064,72,-7.212060928344727,-36.06030464172363,470.8131974271055,0.11770329935677637,5.250744184305794,0.0,0.0,0.29664361476898193,0.0,0.9822080731391907,1.0,0.7085269093513489,0.0,0.0,True,True,False,0.09375,optimal,109.93906642469264,0.12380027770996094,True,False,0,TP1,0.9827010035514832,1.0,0.5217643976211548,0.0,0.0,1.0,1.0,75.0,0.7421052631578947,0.0,75.0,1.0,1.0,75.0,0.7290084212234146,0.0,75.0,1.0,1.0,75.0,0.742105262583416,0.0,75.0,1.0,1.0,75.0,0.7026315789473684,0.0,75.0,1.0,1.0,75.0,0.742105262583416,0.0,75.0,24,24,10,0.167125505,167.125505,0.12380027770996094,123.80027770996094,43.32522729003907,900.0,0.00018569500555555557
TP1,smpc,0,73,2018-12-01 18:15:00+00:00,32064,73,-7.22255802154541,-36.11279010772705,471.49869557392776,0.11787467389348194,5.258389202388229,0.0,0.0,0.2970730662345886,0.0,0.9822813272476196,1.0,0.7096989154815674,0.0,0.0,True,True,False,0.09375,optimal,111.45228028484922,0.11548757553100586,True,False,0,TP1,0.983366847038269,1.0,0.5134855508804321,0.0,0.0,1.0,1.0,75.0,0.7026315789473684,0.0,75.0,1.0,1.0,75.0,0.6895347370128883,0.0,75.0,1.0,1.0,75.0,0.7026315783728897,0.0,75.0,1.0,1.0,75.0,0.6631578947368421,0.0,75.0,1.0,1.0,75.0,0.7026315783728897,0.0,75.0,24,24,10,0.157006214,157.006214,0.11548757553100586,115.48757553100586,41.51863846899415,900.0,0.0001744513488888889
TP1,smpc,0,74,2018-12-01 18:30:00+00:00,32064,74,-7.243814945220947,-36.219074726104736,473.0217653936961,0.11825544134842403,5.275375238553196,0.0,0.0,0.29643863439559937,0.0,0.9823445081710815,1.0,0.7114137411117554,0.0,0.0,True,True,False,0.09375,optimal,112.92632669834967,0.13791513442993164,True,False,0,TP1,0.983623206615448,1.0,0.5137389898300171,0.0,0.0,1.0,1.0,75.0,0.6631578947368421,0.0,75.0,1.0,1.0,75.0,0.6500610528023619,0.0,75.0,1.0,1.0,75.0,0.6631578941623634,0.0,75.0,1.0,1.0,75.0,0.6236842105263157,0.0,75.0,1.0,1.0,75.0,0.6631578941623634,0.0,75.0,24,24,10,0.177833845,177.833845,0.13791513442993164,137.91513442993164,39.91871057006835,900.0,0.0001975931611111111
TP1,smpc,0,75,2018-12-01 18:45:00+00:00,32064,75,-7.1801862716674805,-35.9009313583374,468.86737926774913,0.11721684481693728,5.229043447283572,0.0,0.0,0.2938251495361328,0.0,0.9825186729431152,1.0,0.7067258954048157,0.0,0.0,True,True,False,0.09375,optimal,114.45722786296008,0.1185922622680664,True,False,0,TP1,0.9838253855705261,1.0,0.49905866384506226,0.0,0.0,1.0,1.0,75.0,0.6236842105263157,0.0,75.0,1.0,1.0,75.0,0.6105873685918356,0.0,75.0,1.0,1.0,75.0,0.623684209951837,0.0,75.0,1.0,1.0,75.0,0.5842105263157894,0.0,75.0,1.0,1.0,75.0,0.623684209951837,0.0,75.0,24,24,10,0.158329679,158.329679,0.1185922622680664,118.5922622680664,39.73741673193359,900.0,0.00017592186555555556
TP1,smpc,0,76,2018-12-01 19:00:00+00:00,32064,76,-6.436212539672852,-32.18106269836426,468.93588840134726,0.11723397210033681,4.656533371825378,0.0,0.0,0.2940477132797241,0.0,0.9825036525726318,1.0,0.7068039178848267,0.0,0.0,True,True,False,0.09375,optimal,115.98198042013746,0.11549019813537598,True,False,0,TP1,0.9839261174201965,1.0,0.5032302737236023,0.0,0.0,1.0,1.0,75.0,0.5842105263157894,0.0,75.0,1.0,1.0,75.0,0.5711136843813093,0.0,75.0,1.0,1.0,75.0,0.5842105257413107,0.0,75.0,1.0,1.0,75.0,0.5447368421052631,0.0,75.0,1.0,1.0,75.0,0.5842105257413107,0.0,75.0,24,24,10,0.154876849,154.87684900000002,0.11549019813537598,115.49019813537598,39.38665086462404,900.0,0.0001720853877777778
TP1,smpc,0,77,2018-12-01 19:15:00+00:00,32064,77,-6.389327049255371,-31.946635246276855,465.4407527391413,0.11636018818478533,4.6218266746996735,0.0,0.0,0.29268890619277954,0.0,0.9825277924537659,1.0,0.7028682827949524,0.0,0.0,True,True,False,0.09375,optimal,117.96606077215458,0.1332690715789795,True,False,0,TP1,0.9836363792419434,1.0,0.49765342473983765,0.0,0.0,1.0,1.0,75.0,0.5447368421052631,0.0,75.0,1.0,1.0,75.0,0.531640000170783,0.0,75.0,1.0,1.0,75.0,0.5447368415307844,0.0,75.0,1.0,1.0,75.0,0.5052631578947367,0.0,75.0,1.0,1.0,75.0,0.5447368415307844,0.0,75.0,24,24,10,0.173392495,173.392495,0.1332690715789795,133.2690715789795,40.12342342102052,900.0,0.00019265832777777778
TP1,smpc,0,78,2018-12-01 19:30:00+00:00,32064,78,-6.29401969909668,-31.4700984954834,458.5608143695481,0.11464020359238702,4.553508886689612,0.0,0.0,0.2876932621002197,0.0,0.9829025864601135,1.0,0.6951119303703308,0.0,0.0,True,True,False,0.09375,optimal,119.95401597346682,0.1145477294921875,True,False,0,TP1,0.984113872051239,1.0,0.48581188917160034,0.0,0.0,1.0,1.0,75.0,0.5052631578947367,0.0,75.0,1.0,1.0,75.0,0.4921663159602566,0.0,75.0,1.0,1.0,75.0,0.5052631573202581,0.0,75.0,1.0,1.0,75.0,0.4657894736842104,0.0,75.0,1.0,1.0,75.0,0.5052631573202581,0.0,75.0,24,24,10,0.154637814,154.63781400000002,0.1145477294921875,114.5477294921875,40.09008450781251,900.0,0.00017181979333333336
TP1,smpc,0,79,2018-12-01 19:45:00+00:00,32064,79,-6.272949695587158,-31.36474847793579,456.9909470806124,0.1142477367701531,4.537920104510481,0.0,0.0,0.28707432746887207,0.0,0.9829349517822266,1.0,0.6933459639549255,0.0,0.0,True,True,False,0.09375,optimal,122.02065417494762,0.1105341911315918,True,False,0,TP1,0.9842222929000854,1.0,0.47575128078460693,0.0,0.0,1.0,1.0,75.0,0.4657894736842104,0.0,75.0,1.0,1.0,75.0,0.4526926317497303,0.0,75.0,1.0,1.0,75.0,0.46578947310973173,0.0,75.0,1.0,1.0,75.0,0.4263157894736841,0.0,75.0,1.0,1.0,75.0,0.46578947310973173,0.0,75.0,24,24,10,0.149801028,149.801028,0.1105341911315918,110.5341911315918,39.266836868408205,900.0,0.00016644558666666667
TP1,smpc,0,80,2018-12-01 20:00:00+00:00,32064,80,-7.753843498229981,-38.7692174911499,609.0404753385883,0.15226011883464707,5.578810754101469,0.0,0.0,0.3671824336051941,0.0,0.9775164127349854,1.0,0.802770733833313,0.0,0.0,True,True,False,0.05625,optimal,124.04585953972213,0.11465191841125488,True,False,0,TP1,0.9788496494293213,1.0,0.6181272864341736,0.0,0.0,1.0,1.0,75.0,0.4263157894736841,0.0,75.0,0.0,0.0,0.0,0.4526926317497303,0.0,0.0,1.0,1.0,75.0,0.4263157888992054,0.0,75.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,1.0,1.0,75.0,0.4263157888992054,0.0,75.0,24,24,10,0.154001713,154.00171300000002,0.11465191841125488,114.65191841125488,39.34979458874513,900.0,0.00017111301444444445
TP1,smpc,0,81,2018-12-01 20:15:00+00:00,32064,81,-10.527321815490723,-52.63660907745361,832.71536825373,0.2081788420634325,7.627672773204167,0.0,0.0,0.44841498136520386,0.0,0.9735767245292664,1.0,0.9829866290092468,0.0,0.0,True,True,False,0.0,optimal,124.98045146060886,0.12880206108093262,True,False,0,TP1,0.975124180316925,1.0,0.8316478133201599,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4526926317497303,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,24,24,10,0.168017219,168.01721899999998,0.12880206108093262,128.80206108093262,39.21515791906738,900.0,0.00018668579888888887
TP1,smpc,0,82,2018-12-01 20:30:00+00:00,32064,82,-10.47482967376709,-52.37414836883545,830.7967224700405,0.20769918061751014,7.610097977825571,0.0,0.0,0.4474632143974304,0.0,0.9736256003379822,1.0,0.980729341506958,0.0,0.0,True,True,False,0.0,optimal,123.93966080648585,0.12139701843261719,True,False,0,TP1,0.9748812317848206,1.0,0.8303414583206177,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4526926317497303,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,24,24,10,0.161736855,161.73685500000002,0.12139701843261719,121.39701843261719,40.339836567382825,900.0,0.00017970761666666668
TP1,smpc,0,83,2018-12-01 20:45:00+00:00,32064,83,-10.444377899169922,-52.22188949584961,828.3566555630841,0.20708916389077103,7.587746964957851,0.0,0.0,0.4463895559310913,0.0,0.9736673831939697,1.0,0.97785884141922,0.0,0.0,True,True,False,0.0,optimal,122.90479414120314,0.11619806289672852,True,False,0,TP1,0.9747694730758667,1.0,0.8286539912223816,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4526926317497303,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,24,24,10,0.156283931,156.283931,0.11619806289672852,116.19806289672852,40.08586810327147,900.0,0.00017364881222222222
TP1,smpc,0,84,2018-12-01 21:00:00+00:00,32064,84,-10.133447647094727,-50.66723823547363,823.1601645522915,0.20579004113807287,7.350820269451963,0.0,0.0,0.44413912296295166,0.0,0.9738083481788635,1.0,0.9717556834220886,0.0,0.0,True,True,False,0.0,optimal,121.87540272457171,0.13607072830200195,True,False,0,TP1,0.9752237796783447,1.0,0.8228272795677185,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4526926317497303,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,24,24,10,0.177096597,177.096597,0.13607072830200195,136.07072830200195,41.02586869799804,900.0,0.00019677399666666667
TP1,smpc,0,85,2018-12-01 21:15:00+00:00,32064,85,-10.010462760925293,-50.052313804626465,813.181178754121,0.20329529468853025,7.2617079262743,0.0,0.0,0.438647985458374,0.0,0.9741195440292358,1.0,0.9600904583930969,0.0,0.0,True,True,False,0.0,optimal,120.87602271969342,0.1748964786529541,True,False,0,TP1,0.9752089381217957,1.0,0.8175249099731445,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4526926317497303,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,24,24,10,0.222297217,222.297217,0.1748964786529541,174.8964786529541,47.40073834704589,900.0,0.0002469969077777778
TP1,smpc,0,86,2018-12-01 21:30:00+00:00,32064,86,-9.897696495056152,-49.48848247528076,804.0408679798929,0.20101021699497323,7.180084951060444,0.0,0.0,0.43352800607681274,0.0,0.9744136929512024,1.0,0.9492343068122864,0.0,0.0,True,True,False,0.0,optimal,119.9341650213405,0.12370610237121582,True,False,0,TP1,0.975878119468689,1.0,0.7941582202911377,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4526926317497303,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,24,24,10,0.165296701,165.29670099999998,0.12370610237121582,123.70610237121582,41.59059862878417,900.0,0.0001836630011111111
TP1,smpc,0,87,2018-12-01 21:45:00+00:00,32064,87,-9.788318634033203,-48.941593170166016,795.1613995148819,0.19879034987872046,7.100791297667895,0.0,0.0,0.4286845326423645,0.0,0.9746556878089905,1.0,0.9387811422348022,0.0,0.0,True,True,False,0.0,optimal,119.00954137771896,0.13868093490600586,True,False,0,TP1,0.9756794571876526,1.0,0.7951309084892273,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4526926317497303,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,24,24,10,0.185476037,185.47603700000002,0.13868093490600586,138.68093490600586,46.79510209399415,900.0,0.00020608448555555558
TP1,smpc,0,88,2018-12-01 22:00:00+00:00,32064,88,-9.0570707321167,-45.285353660583496,788.8077545319447,0.19720193863298618,6.541188304456152,0.0,0.0,0.4257895350456238,0.0,0.9747820496559143,1.0,0.931304395198822,0.0,0.0,True,True,False,0.0,optimal,118.15633775871038,0.13374853134155273,True,False,0,TP1,0.9761680960655212,1.0,0.7899580597877502,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4526926317497303,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,24,24,10,0.179098529,179.098529,0.13374853134155273,133.74853134155273,45.34999765844727,900.0,0.00019899836555555556
TP1,smpc,0,89,2018-12-01 22:15:00+00:00,32064,89,-8.966618537902832,-44.83309268951416,780.8918848563735,0.19522297121409338,6.475545955171477,0.0,0.0,0.4218527674674988,0.0,0.9750090837478638,1.0,0.9219874739646912,0.0,0.0,True,True,False,0.0,optimal,117.60427989955143,0.13874268531799316,True,False,0,TP1,0.976265549659729,1.0,0.773966908454895,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4526926317497303,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,24,24,10,0.184318689,184.318689,0.13874268531799316,138.74268531799316,45.57600368200684,900.0,0.00020479854333333334
TP1,smpc,0,90,2018-12-01 22:30:00+00:00,32064,90,-8.866731643676758,-44.33365821838379,772.1345714305698,0.19303364285764246,6.402925933588,0.0,0.0,0.41763657331466675,0.0,0.9752291440963745,1.0,0.91168212890625,0.0,0.0,True,True,False,0.0,optimal,117.01780117983202,0.1220705509185791,True,False,0,TP1,0.9766659140586853,1.0,0.7686393857002258,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4526926317497303,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,24,24,10,0.168000773,168.00077299999998,0.1220705509185791,122.0705509185791,45.930222081420894,900.0,0.00018666752555555554
TP1,smpc,0,91,2018-12-01 22:45:00+00:00,32064,91,-8.787224769592285,-43.936123847961426,765.1597232766107,0.1912899308191527,6.345087005271295,0.0,0.0,0.4143167734146118,0.0,0.97539883852005,1.0,0.9034740924835205,0.0,0.0,True,True,False,0.0,optimal,116.48980048618753,0.13164806365966797,True,False,0,TP1,0.976496160030365,1.0,0.767997682094574,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4526926317497303,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,24,24,10,0.170939237,170.939237,0.13164806365966797,131.64806365966797,39.29117334033202,900.0,0.00018993248555555556
TP1,smpc,0,92,2018-12-01 23:00:00+00:00,32064,92,-9.43191146850586,-47.1595573425293,758.9831263546785,0.18974578158866962,6.8441303419033135,0.0,0.0,0.4111858606338501,0.0,0.97556072473526,1.0,0.8962047100067139,0.0,0.0,True,True,False,0.0,optimal,115.99862636704322,0.11614465713500977,True,False,0,TP1,0.9769660830497742,1.0,0.7559736967086792,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4526926317497303,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,24,24,10,0.157491126,157.491126,0.11614465713500977,116.14465713500977,41.34646886499024,900.0,0.00017499014
TP1,smpc,0,93,2018-12-01 23:15:00+00:00,32064,93,-9.3526029586792,-46.763014793395996,752.5833163217612,0.1881458290804403,6.786420054931482,0.0,0.0,0.4078901410102844,0.0,0.975732147693634,1.0,0.8886721134185791,0.0,0.0,True,True,False,0.0,optimal,115.09350076081458,0.12331008911132812,True,False,0,TP1,0.9767388701438904,1.0,0.7563628554344177,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4526926317497303,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,24,24,10,0.166886158,166.886158,0.12331008911132812,123.31008911132812,43.576068888671884,900.0,0.00018542906444444444
TP1,smpc,0,94,2018-12-01 23:30:00+00:00,32064,94,-9.28535270690918,-46.4267635345459,747.0929130931836,0.1867732282732959,6.736910343817783,0.0,0.0,0.40566855669021606,0.0,0.9758028388023376,1.0,0.8822135925292969,0.0,0.0,True,True,False,0.0,optimal,114.23928814713614,0.13611865043640137,True,False,0,TP1,0.976783037185669,1.0,0.747792661190033,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4526926317497303,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,24,24,10,0.179956088,179.956088,0.13611865043640137,136.11865043640137,43.83743756359862,900.0,0.00019995120888888888
TP1,smpc,0,95,2018-12-01 23:45:00+00:00,32064,95,-9.229866027832031,-46.149330139160156,742.5868930422439,0.18564672326056098,6.696277308008434,0.0,0.0,0.4036197066307068,0.0,0.9758662581443787,1.0,0.8769124150276184,0.0,0.0,True,True,False,0.0,optimal,113.58028070748045,0.11323142051696777,True,False,0,TP1,0.9770409464836121,1.0,0.7335445880889893,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4526926317497303,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4263157888992054,0.0,0.0,24,24,10,0.152525807,152.52580700000001,0.11323142051696777,113.23142051696777,39.29438648303224,900.0,0.0001694731188888889
