topology_case,controller,episode_id,step,date_time,start_index,scenario_time_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,solver_status,objective_value,solve_time_sec,smpc_network_feasible,smpc_network_corrected,smpc_correction_attempts,smpc_check_topology_case,smpc_check_worst_min_voltage_pu,smpc_check_worst_max_voltage_pu,smpc_check_worst_line_current_pu,smpc_check_max_voltage_violation,smpc_check_max_line_current_violation,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,beta_ch_kw_agent_0,beta_dis_kw_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,beta_ch_kw_agent_1,beta_dis_kw_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,beta_ch_kw_agent_2,beta_dis_kw_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,beta_ch_kw_agent_3,beta_dis_kw_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4,beta_ch_kw_agent_4,beta_dis_kw_agent_4,warmup_excluded,requested_horizon,available_horizon,n_scenarios,controller_decision_time_s,controller_decision_time_ms,solver_time_s,solver_time_ms,non_solver_overhead_time_ms,control_interval_s,time_fraction_of_control_interval
TP1,mpc,0,32,2018-12-01 08:00:00+00:00,32064,32,-0.019286927953362464,-0.09643463976681232,-410.635721501194,0.0,0.0,9.281668996225562,0.0023204172490563905,0.023494422435760498,0.0,0.998153567314148,1.001861333847046,0.6611608862876892,0.0,0.0,True,True,False,0.004188255686312914,optimal,4543.091800506272,0.022519588470458984,True,False,0,TP1,1.0,1.0024490356445312,0.4854547381401062,0.0,0.0,-0.2233736366033554,-0.2233736366033554,-16.753022745251656,0.10795768580399454,16.753022670745906,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,True,24,24,1,0.038288474,38.288474,0.022519588470458984,22.519588470458984,15.768885529541018,900.0,4.254274888888889e-05
TP1,mpc,0,33,2018-12-01 08:15:00+00:00,32064,33,-0.03998495265841484,-0.1999247632920742,-406.1405220443248,0.0,0.0,78.89773233396431,0.019724433083491078,0.026517093181610107,0.0,0.9972692131996155,1.0020111799240112,0.6613460779190063,0.0,0.0,True,True,False,0.057724192303838205,optimal,4800.626144283663,0.022575855255126953,True,False,0,TP1,0.9998139142990112,1.0022730827331543,0.47805193066596985,0.0,0.0,0.20159471035003662,0.20159471035003662,15.119603027589605,0.1,0.0,15.119603027589607,-1.0,-1.0,-75.0,0.135625,75.0,0.0,-0.8770288825035095,-0.8770288825035095,-65.77716618776321,0.13124415393918754,65.77716790605166,0.0,-1.0,-1.0,-75.0,0.135625,75.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,True,24,24,1,0.038737262,38.737262,0.022575855255126953,22.575855255126953,16.161406744873048,900.0,4.304140222222222e-05
TP1,mpc,0,34,2018-12-01 08:30:00+00:00,32064,34,-0.07926637679338455,-0.39633188396692276,-403.1591751506767,0.0,0.0,181.6295177602951,0.045407379440073774,0.04167938232421875,0.0,0.9958930611610413,1.0021700859069824,0.6628334522247314,0.0,0.0,True,True,False,0.09375,optimal,5037.157174730432,0.13343572616577148,True,False,0,TP1,0.9993193745613098,1.0023977756500244,0.47580450773239136,0.0,0.0,-1.0,-1.0,-75.0,0.135625,75.0,0.0,-1.0,-1.0,-75.0,0.17124999999999999,75.0,0.0,-1.0,-1.0,-75.0,0.16686915393918753,75.0,0.0,-1.0,-1.0,-75.0,0.17124999999999999,75.0,0.0,-1.0,-1.0,-75.0,0.135625,75.0,0.0,True,24,24,1,0.148605267,148.60526700000003,0.13343572616577148,133.43572616577148,15.16954083422853,900.0,0.00016511696333333336
TP1,mpc,0,35,2018-12-01 08:45:00+00:00,32064,35,-0.13473645150661467,-0.6736822575330734,-411.81871024059546,0.0,0.0,437.49077242877047,0.10937269310719262,0.04710167646408081,0.0,0.9955244660377502,1.0019484758377075,0.6725771427154541,0.0,0.0,True,True,False,0.08788396306335926,optimal,5237.663585612549,0.23416757583618164,True,False,0,TP1,0.999287486076355,1.0021636486053467,0.4857673943042755,0.0,0.0,-1.0,-1.0,-75.0,0.17124999999999999,75.0,0.0,-1.0,-1.0,-75.0,0.20687499999999998,75.0,0.0,-0.6871446967124939,-0.6871446967124939,-51.53585225343704,0.19134868375957012,51.5358532028179,0.0,-1.0,-1.0,-75.0,0.20687499999999998,75.0,0.0,-1.0,-1.0,-75.0,0.17124999999999999,75.0,0.0,True,24,24,1,0.249485854,249.48585400000002,0.23416757583618164,234.16757583618164,15.318278163818366,900.0,0.00027720650444444444
TP1,mpc,0,36,2018-12-01 09:00:00+00:00,32064,36,-0.16265594959259033,-0.8132797479629517,-420.6839271539593,0.0,0.0,726.2930375967483,0.18157325939918706,0.034683823585510254,0.0,0.9964434504508972,1.0017114877700806,0.6790310740470886,0.0,0.0,True,True,False,0.07740650922060013,optimal,5385.965902330168,0.33092212677001953,True,False,0,TP1,0.9999525547027588,1.00192391872406,0.49246466159820557,0.0,0.0,-0.5641735792160034,-0.5641735792160034,-42.313018441200256,0.1913486837595701,42.31301939058114,0.0,-1.0,-1.0,-75.0,0.24249999999999997,75.0,0.0,-1.0,-1.0,-75.0,0.2269736837595701,75.0,0.0,-1.0,-1.0,-75.0,0.24249999999999997,75.0,0.0,-0.5641735792160034,-0.5641735792160034,-42.313018441200256,0.1913486837595701,42.31301939058114,0.0,True,24,24,1,0.347133539,347.133539,0.33092212677001953,330.92212677001953,16.21141222998046,900.0,0.0003857039322222222
TP1,mpc,0,37,2018-12-01 09:15:00+00:00,32064,37,-0.20198757946491241,-1.009937897324562,-423.4795329159624,0.0,0.0,870.751068836508,0.217687767209127,0.04713249206542969,0.0,0.9955114126205444,1.0016734600067139,0.6848976016044617,0.0,0.0,True,True,False,0.09375,optimal,5469.9447540681585,0.3745424747467041,True,False,0,TP1,0.9992536902427673,1.0019065141677856,0.4975374639034271,0.0,0.0,-1.0,-1.0,-75.0,0.22697368375957008,75.0,0.0,-1.0,-1.0,-75.0,0.27812499999999996,75.0,0.0,-1.0,-1.0,-75.0,0.26259868375957013,75.0,0.0,-1.0,-1.0,-75.0,0.27812499999999996,75.0,0.0,-1.0,-1.0,-75.0,0.22697368375957008,75.0,0.0,True,24,24,1,0.393236508,393.23650799999996,0.3745424747467041,374.5424747467041,18.694033253295885,900.0,0.0004369294533333333
TP1,mpc,0,38,2018-12-01 09:30:00+00:00,32064,38,-0.2400747537612915,-1.2003737688064575,-429.20687315813666,0.0,0.0,1087.7012585918308,0.2719253146479577,0.04836374521255493,0.0,0.9954676032066345,1.0015331506729126,0.690075695514679,0.0,0.0,True,True,False,0.09375,optimal,5507.495387599136,0.377291202545166,True,False,0,TP1,0.9991323351860046,1.0017709732055664,0.5025726556777954,0.0,0.0,-1.0,-1.0,-75.0,0.2625986837595701,75.0,0.0,-1.0,-1.0,-75.0,0.31375,75.0,0.0,-1.0,-1.0,-75.0,0.29822368375957015,75.0,0.0,-1.0,-1.0,-75.0,0.31375,75.0,0.0,-1.0,-1.0,-75.0,0.2625986837595701,75.0,0.0,True,24,24,1,0.396068851,396.068851,0.377291202545166,377.291202545166,18.777648454833983,900.0,0.0004400765011111111
TP1,mpc,0,39,2018-12-01 09:45:00+00:00,32064,39,-0.27184775471687317,-1.3592387735843658,-434.36356855022495,0.0,0.0,1275.0387465651775,0.3187596866412944,0.049387335777282715,0.0,0.9954403042793274,1.0014111995697021,0.6954366564750671,0.0,0.0,True,True,False,0.09375,optimal,5492.812334340138,0.6432583332061768,True,False,0,TP1,0.9990172982215881,1.001645565032959,0.5071637630462646,0.0,0.0,-1.0,-1.0,-75.0,0.2982236837595701,75.0,0.0,-1.0,-1.0,-75.0,0.349375,75.0,0.0,-1.0,-1.0,-75.0,0.33384868375957016,75.0,0.0,-1.0,-1.0,-75.0,0.349375,75.0,0.0,-1.0,-1.0,-75.0,0.2982236837595701,75.0,0.0,True,24,24,1,0.661394289,661.394289,0.6432583332061768,643.2583332061768,18.13595579382321,900.0,0.0007348825433333333
TP1,mpc,0,40,2018-12-01 10:00:00+00:00,32064,40,-0.33262079358100893,-1.6631039679050446,-441.5856949933641,0.0,0.0,1520.9815586585094,0.38024538966462734,0.06135755777359009,0.0,0.9949094653129578,1.0012153387069702,0.6999155282974243,0.0,0.0,True,True,False,0.07905124677345157,optimal,5424.427549853197,0.5957322120666504,True,False,0,TP1,0.9979923367500305,1.0014296770095825,0.5137531757354736,0.0,0.0,-1.0,-1.0,-75.0,0.3338486837595701,75.0,0.0,-1.0,-1.0,-75.0,0.385,75.0,0.0,-0.21606649458408356,-0.21606649458408356,-16.204987093806267,0.3415460526291281,16.204987098965532,0.0,-1.0,-1.0,-75.0,0.385,75.0,0.0,-1.0,-1.0,-75.0,0.3338486837595701,75.0,0.0,True,24,24,1,0.614002121,614.002121,0.5957322120666504,595.7322120666504,18.269908933349566,900.0,0.0006822245788888888
TP1,mpc,0,41,2018-12-01 10:15:00+00:00,32064,41,-0.3209017515182495,-1.6045087575912476,-443.78588818130993,0.0,0.0,1622.4799851057921,0.405619996276448,0.047829508781433105,0.0,0.9955296516418457,1.0011895895004272,0.7013850808143616,0.0,0.0,True,True,False,0.09375,optimal,5292.366673867597,0.5491929054260254,True,False,0,TP1,0.9989575147628784,1.0014278888702393,0.5154414772987366,0.0,0.0,-1.0,-1.0,-75.0,0.3694736837595701,75.0,0.0,-1.0,-1.0,-75.0,0.420625,75.0,0.0,-1.0,-1.0,-75.0,0.37717105262912815,75.0,0.0,-1.0,-1.0,-75.0,0.420625,75.0,0.0,-1.0,-1.0,-75.0,0.3694736837595701,75.0,0.0,True,24,24,1,0.567942426,567.942426,0.5491929054260254,549.1929054260254,18.74952057397461,900.0,0.00063104714
TP1,mpc,0,42,2018-12-01 10:30:00+00:00,32064,42,-0.3502734899520874,-1.751367449760437,-448.0697334095112,0.0,0.0,1775.7678845655857,0.44394197114139644,0.04712367057800293,0.0,0.9955569505691528,1.001115322113037,0.7037650942802429,0.0,0.0,True,True,False,0.09375,optimal,5118.087877074278,0.0207979679107666,True,False,0,TP1,0.9990464448928833,1.0013234615325928,0.519034743309021,0.0,0.0,-1.0,-1.0,-75.0,0.40509868375957014,75.0,0.0,-1.0,-1.0,-75.0,0.45625000000000004,75.0,0.0,-1.0,-1.0,-75.0,0.41279605262912816,75.0,0.0,-1.0,-1.0,-75.0,0.45625000000000004,75.0,0.0,-1.0,-1.0,-75.0,0.40509868375957014,75.0,0.0,True,24,24,1,0.036293526,36.293526,0.0207979679107666,20.7979679107666,15.495558089233398,900.0,4.032614e-05
TP1,mpc,0,43,2018-12-01 10:45:00+00:00,32064,43,-0.45732506513595583,-2.286625325679779,-456.7553811136804,0.0,0.0,2057.078837580392,0.514269709395098,0.08312302827835083,0.0,0.9940965175628662,1.001528024673462,0.7080709934234619,0.0,0.0,True,True,False,0.09375,optimal,4898.594070035282,0.017573833465576172,True,False,0,TP1,0.9965488910675049,1.0027929544448853,0.526836633682251,0.0,0.0,-1.0,-1.0,-75.0,0.44072368375957016,75.0,0.0,-1.0,-1.0,-75.0,0.49187500000000006,75.0,0.0,1.0,1.0,75.0,0.37332236841860184,0.0,75.0,-1.0,-1.0,-75.0,0.49187500000000006,75.0,0.0,-1.0,-1.0,-75.0,0.44072368375957016,75.0,0.0,True,24,24,1,0.032944118,32.944118,0.017573833465576172,17.573833465576172,15.37028453442383,900.0,3.660457555555556e-05
TP1,mpc,0,44,2018-12-01 11:00:00+00:00,32064,44,-0.38565974235534667,-1.9282987117767334,-460.1353286718677,0.0,0.0,2173.3779660062874,0.5433444915015718,0.03240537643432617,0.0,0.9972681403160095,1.0008544921875,0.7096560001373291,0.0,0.0,True,True,False,0.09375,optimal,4645.75398511628,0.03560447692871094,True,False,0,TP1,0.9978365302085876,1.0035617351531982,0.5302097201347351,0.0,0.0,-1.0,-1.0,-75.0,0.4763486837595702,75.0,0.0,-1.0,-1.0,-75.0,0.5275000000000001,75.0,0.0,-1.0,-1.0,-75.0,0.40894736841860185,75.0,0.0,-1.0,-1.0,-75.0,0.5275000000000001,75.0,0.0,1.0,1.0,75.0,0.40124999954904383,0.0,75.0,True,24,24,1,0.051356564,51.356564,0.03560447692871094,35.60447692871094,15.752087071289063,900.0,5.706284888888889e-05
TP1,mpc,0,45,2018-12-01 11:15:00+00:00,32064,45,-0.40197935700416565,-2.0098967850208282,-461.8014456370929,0.0,0.0,2168.185300251255,0.5420463250628137,0.040089964866638184,0.0,0.9971390962600708,1.000925064086914,0.7091966271400452,0.0,0.0,True,True,False,0.07905124677345157,optimal,4379.092466603555,0.01739501953125,True,False,0,TP1,0.9984362125396729,1.0013436079025269,0.530797004699707,0.0,0.0,-1.0,-1.0,-75.0,0.5119736837595702,75.0,0.0,-1.0,-1.0,-75.0,0.5631250000000001,75.0,0.0,-1.0,-1.0,-75.0,0.44457236841860187,75.0,0.0,-1.0,-1.0,-75.0,0.5631250000000001,75.0,0.0,-0.21606649458408356,-0.21606649458408356,-16.204987093806267,0.4089473684186018,16.204987098965564,0.0,True,24,24,1,0.032784149,32.784149,0.01739501953125,17.39501953125,15.38912946875,900.0,3.642683222222222e-05
TP1,mpc,0,46,2018-12-01 11:30:00+00:00,32064,46,-0.40817817449569704,-2.040890872478485,-465.23829446459786,0.0,0.0,2228.7593505582886,0.5571898376395722,0.03594738245010376,0.0,0.9956878423690796,1.0008995532989502,0.7101446390151978,0.0,0.0,True,True,False,0.08107687029987573,optimal,4114.482808274192,0.0186307430267334,True,False,0,TP1,0.9994222521781921,1.0012640953063965,0.5336736440658569,0.0,0.0,-0.32409974932670593,-0.32409974932670593,-24.307481199502945,0.5235197373293341,24.307480173757938,0.0,-1.0,-1.0,-75.0,0.5987500000000001,75.0,0.0,-1.0,-1.0,-75.0,0.4801973684186019,75.0,0.0,-1.0,-1.0,-75.0,0.5987500000000001,75.0,0.0,-1.0,-1.0,-75.0,0.4445723684186018,75.0,0.0,True,24,24,1,0.034286203,34.286203,0.0186307430267334,18.6307430267334,15.655459973266602,900.0,3.8095781111111116e-05
TP1,mpc,0,47,2018-12-01 11:45:00+00:00,32064,47,-0.5069100737571717,-2.534550368785858,-470.85434073051147,0.0,0.0,2371.6463028558846,0.5929115757139711,0.08227962255477905,0.0,0.9941571950912476,1.001713752746582,0.7141292691230774,0.0,0.0,True,True,False,0.09375,optimal,3842.860425327318,0.01909804344177246,True,False,0,TP1,0.9963244199752808,1.0029751062393188,0.5383546352386475,0.0,0.0,-1.0,-1.0,-75.0,0.5591447373293341,75.0,0.0,-1.0,-1.0,-75.0,0.6343750000000001,75.0,0.0,1.0,1.0,75.0,0.44072368420807556,0.0,75.0,-1.0,-1.0,-75.0,0.6343750000000001,75.0,0.0,-1.0,-1.0,-75.0,0.48019736841860183,75.0,0.0,True,24,24,1,0.035203526,35.203526,0.01909804344177246,19.09804344177246,16.10548255822754,900.0,3.911502888888889e-05
