model_name,gnn_type,checkpoint,device,mode,episode_id,start_index,step,inference_time_s,inference_time_ms,control_interval_s,time_fraction_of_control_interval
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,73,0.005366524215787649,5.366524215787649,900.0,5.962804684208499e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,74,0.005456115119159222,5.456115119159222,900.0,6.062350132399135e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,75,0.004530481994152069,4.530481994152069,900.0,5.0338688823911875e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,76,0.004334116820245981,4.334116820245981,900.0,4.815685355828868e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,77,0.004219916183501482,4.219916183501482,900.0,4.688795759446091e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,78,0.004199488088488579,4.199488088488579,900.0,4.666097876098421e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,79,0.004148279316723347,4.148279316723347,900.0,4.609199240803719e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,80,0.00427654292434454,4.27654292434454,900.0,4.751714360382822e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,81,0.004318310413509607,4.318310413509607,900.0,4.798122681677341e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,82,0.004368399269878864,4.368399269878864,900.0,4.853776966532071e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,83,0.004325391259044409,4.325391259044409,900.0,4.805990287827121e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,84,0.004322310443967581,4.322310443967581,900.0,4.802567159963979e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,85,0.00429580407217145,4.29580407217145,900.0,4.773115635746055e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,86,0.0046034869737923145,4.6034869737923145,900.0,5.114985526435905e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,87,0.00425265496596694,4.25265496596694,900.0,4.725172184407711e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,88,0.004412028007209301,4.412028007209301,900.0,4.902253341343668e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,89,0.004354916978627443,4.354916978627443,900.0,4.838796642919381e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,90,0.004280134104192257,4.280134104192257,900.0,4.755704560213619e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,91,0.004215538036078215,4.215538036078215,900.0,4.683931151198016e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,92,0.004293162375688553,4.293162375688553,900.0,4.770180417431725e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,93,0.004502584226429462,4.502584226429462,900.0,5.002871362699403e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,94,0.004437196999788284,4.437196999788284,900.0,4.930218888653649e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,95,0.004224851261824369,4.224851261824369,900.0,4.694279179804855e-06
